rh_id,n_ref,statut_infos,departement,code_departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,bloc_mediations,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_634_,Ref_0634,,34,=34=,MURVIEL-LES-BEZIERS,,France Services MURVIEL-LES-BEZIERS (LES AVANT-MONTS),,34490,27 bis avenue de la République,,27 bis avenue de la République 34490 MURVIEL-LES-BEZIERS,,,,,,04 67 00 83 60,msap@avant-monts.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_635_,Ref_0635,,34,=34=,SERIGNAN,,France Services SERIGNAN,,34410,146 avenue de la plage,,146 avenue de la plage 34410 SERIGNAN,,,,,,04 67 32 62 10,ccas@ville-serignan.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,APTIC,APTIC,,,,,,,,=34=
RH_fiche_636_,Ref_0636,,34,=34=,MONTPELLIER,,France Services MONTPELLIER (ADAGES),,34070,191 rue louis Aragon,,191 rue louis Aragon 34070 MONTPELLIER,,,,,,04 67 27 43 92,franceservices-cscespacefamille@adages.net,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_637_,Ref_0637,,34,=34=,SAINT-MARTIN-DE-LONDRES,,France Services SAINT-MARTIN-DE-LONDRES (GRAND PIC SAINT LOUP),,34380,9 place de la Mairie,,9 place de la Mairie 34380 SAINT-MARTIN-DE-LONDRES,,,,,,04 67 55 87 26,franceservices@ccgpsl.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_638_,Ref_0638,,34,=34=,BEZIERS,,France Services BEZIERS GRANGETTE,,34500,16 rue Azalais de Portiragnes,,16 rue Azalais de Portiragnes 34500 BEZIERS,,,,,,09 70 75 73 86,béziers-grangette@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,APTIC,APTIC,,,,,,,,=34=
RH_fiche_639_,Ref_0639,,34,=34=,BEDARIEUX,,France Services BEDARIEUX,,34600,1 place Auguste Cot,,1 place Auguste Cot 34600 BEDARIEUX,,,,,,04 67 97 19 11,bedarieux@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,APTIC,APTIC,,,,,,,,=34=
RH_fiche_640_,Ref_0640,,34,=34=,GIGNAC,,France Services GIGNAC,Hôtel de ville,34150,1 place Auguste Ducornot,,1 place Auguste Ducornot 34150 GIGNAC,,,,,,04 48 18 33 10,gignac@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_641_,Ref_0641,,34,=34=,CASTRIES,,France Services CASTRIES,Espace gare,34160,50 avenue de la Gare,,50 avenue de la Gare 34160 CASTRIES,,,,,,04 67 16 24 42,accueil.csm@castries.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_642_,Ref_0642,,34,=34=,MONTPELLIER,,LAM UFCV,,34000,85 rue du Lunaret,,85 rue du Lunaret 34000 MONTPELLIER,,,,,,04 67 87 80 00,languedoc.roussillon@ufcv.fr,https://formation-professionnelle.ufcv.fr/%C3%80-propos/Ufcv-D%C3%A9l%C3%A9gation-Languedoc-Roussillon,,,,,,,,,juil-22,,Gratuit;Inscription obligatoire;Sans Rendez-Vous;Sur Rendez-Vous,ACCDA,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCDS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,ACCDA-ACCDS,,,=34=
RH_fiche_643_,Ref_0643,,34,=34=,CLERMONT-L'HERAULT,,LAM DE CLERMONT-L'HERAULT (APIJE),,34800,2 rue Benjamin Guiraudou,,2 rue Benjamin Guiraudou 34800 CLERMONT-L'HERAULT,,,,,,04 67 96 09 90,,,,,,,,,,,juil-22,,Gratuit;Sans Rendez-Vous;Sur Rendez-Vous,ACCDA,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCDS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel approfondi accès aux droits</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,ACCDA-ACCDS,,,=34=
RH_fiche_644_,Ref_0644,,34,=34=,SETE,,France Services SETE ETANG DE THAU (APIJE),Résidence les Terrasses du Port,34200,3 Place Delille,,3 Place Delille 34200 SETE,,,,,,04 67 74 08 29,franceservices-etangdethau@apije.org,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,ACCDS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,,,,,,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel accès aux droits simple</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",APTIC,APTIC,,,,,ACCDS,,,=34=
RH_fiche_645_,Ref_0645,,34,=34=,GRABELS,,France Services GRABELS (GUTENBERG),Centre Gutenberg,34790,2 place Jean Jaures,,2 place Jean Jaures 34790 GRABELS,,,,,,04 67 10 08 31,gutenberg-grabels@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_646_,Ref_0646,,34,=34=,GRABELS,,France Services antenne GRABELS (GUTENBERG),Espace de vie sociale La Valsière,34790,403 rue de la Valsière,,403 rue de la Valsière 34790 GRABELS,,,,,,04 67 10 08 31,gutenberg-grabels@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_647_,Ref_0647,,34,=34=,BEZIERS,,France Services BEZIERS CASSIN,Maison René Cassin,34500,6 rue Serge Gousseault,,6 rue Serge Gousseault 34500 BEZIERS,,,,,,04 67 76 04 91,maisonrenecassin@wanadoo.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_648_,Ref_0648,,34,=34=,AGDE,,France Services itinérante AGDE CENTRE (HERAULT MEDITERRANEE),,34300,36 rue Jean-Jacques Rousseau,,36 rue Jean-Jacques Rousseau 34300 AGDE,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_649_,Ref_0649,,34,=34=,FLORENSAC,,France Services itinérante de FLORENSAC (HERAULT MEDITERRANEE),,34150,Avenue Jean Jaurès,,Avenue Jean Jaurès 34150 FLORENSAC,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_650_,Ref_0650,,34,=34=,MONTAGNAC,,France Services itinérante de MONTAGNAC (HERAULT MEDITERRANEE),,34530,Place Emile Combes,,Place Emile Combes 34530 MONTAGNAC,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_651_,Ref_0651,,34,=34=,NEZIGNAN-L'EVEQUE,,France Services itinérante de NEZIGNAN-L'EVEQUE (HERAULT MEDITERRANEE),Mairie,34120,1 Rue du 4 Septembre,,1 Rue du 4 Septembre 34120 NEZIGNAN-L'EVEQUE,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_652_,Ref_0652,,34,=34=,PEZENAS,,France Services itinérante de PEZENAS (HERAULT MEDITERRANEE),,34120,6 Rue Massillon,,6 Rue Massillon 34120 PEZENAS,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_653_,Ref_0653,,34,=34=,PINET,,France Services itinérante de PINET (HERAULT MEDITERRANEE),Mairie,34850,1 rue des anciens,,1 rue des anciens 34850 PINET,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_654_,Ref_0654,,34,=34=,PORTIRAGNES,,France Services itinérante de PORTIRAGNES (HERAULT MEDITERRANEE),Mairie,34420,14 Boulevard Frédéric Mistral,,14 Boulevard Frédéric Mistral 34420 PORTIRAGNES,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_655_,Ref_0655,,34,=34=,SAINT-THIBERY,,France Services itinérante de SAINT-THIBERY (HERAULT MEDITERRANEE),,64360,Place de la mairie,,Place de la mairie 64360 SAINT-THIBERY,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_656_,Ref_0656,,34,=34=,VIAS,,France Services itinérante de VIAS (HERAULT MEDITERRANEE),CCAS,34450,1 Rue Victor Hugo,,1 Rue Victor Hugo 34450 VIAS,,,,,,04 67 01 24 22,,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_657_,Ref_0657,,34,=34=,BEZIERS,,Agence Retraite de Béziers,,34500,182 rue Augustin Jean Fresnel,,182 rue Augustin Jean Fresnel 34500 BEZIERS,,,,,,39 60,,https://www.lassuranceretraite.fr,,,,,,,,,juil-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_658_,Ref_0658,,34,=34=,BERLOU,,France Services itinérante de BERLOU (MSA DU LANGUEDOC),Hôtel de ville,34360,4 avenue de la Mairie,,4 avenue de la Mairie 34360 BERLOU,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_659_,Ref_0659,,34,=34=,COLOMBIERES-SUR-ORB,,France Services itinérante de COLOMBIERES SUR ORB (MSA DU LANGUEDOC),Mairie,34390,44 chemin des Gorges,,44 chemin des Gorges 34390 COLOMBIERES-SUR-ORB,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_660_,Ref_0660,,34,=34=,FERRIERES-POUSSAROU,,France Services itinérante de FERRIERES-POUSSAROU (MSA DU LANGUEDOC),Mairie,34360,Hameau la Fraise,,Hameau la Fraise 34360 FERRIERES-POUSSAROU,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_661_,Ref_0661,,34,=34=,MONS,,France Services itinérante de MONS (MSA DU LANGUEDOC),Mairie,34390,9 place de la Gare,,9 place de la Gare 34390 MONS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_662_,Ref_0662,,34,=34=,PARDAILHAN,,France Services itinérante de PARDAILHAN (MSA DU LANGUEDOC),Mairie,34360,Le village,,Le village 34360 PARDAILHAN,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_663_,Ref_0663,,34,=34=,RIEUSSEC,,France Services itinérante de RIEUSSEC (MSA DU LANGUEDOC),Mairie,34220,Le village,,Le village 34220 RIEUSSEC,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Gratuit;Sur Rendez-Vous;Sans Rendez-Vous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_664_,Ref_0664,,34,=34=,ROQUEBRUN,,France Services itinérante de ROQUEBRUN (MSA DU LANGUEDOC),Mairie,34360,38 avenue du Roc-de-l'Estang,,38 avenue du Roc-de-l'Estang 34360 ROQUEBRUN,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_665_,Ref_0665,,34,=34=,SAINT-JEAN-DE-MINERVOIS,,France Services itinérante de SAINT-JEAN-DE-MINERVOIS (MSA DU LANGUEDOC),Mairie,34360,Le village,,Le village 34360 SAINT-JEAN-DE-MINERVOIS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_666_,Ref_0666,,34,=34=,SAINT-MARTIN-DE-L'ARCON,,France Services itinérante de SAINT-MARTIN-DE-L'ARCON (MSA DU LANGUEDOC),Mairie,34390,Le village,,Le village 34390 SAINT-MARTIN-DE-L'ARCON,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_667_,Ref_0667,,34,=34=,VIEUSSAN,,France Services itinérante de VIEUSSAN (MSA DU LANGUEDOC),Mairie,34390,Le village,,Le village 34390 VIEUSSAN,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_668_,Ref_0668,,34,=34=,AVENE,,France Services itinérante de AVENE (MSA DU LANGUEDOC),Mairie,34260,22 quai des Tanneries,,22 quai des Tanneries 34260 AVENE,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_669_,Ref_0669,,34,=34=,CEILHES-ET-ROCOZELS,,France Services itinérante de CEILHES-ET-ROCOZELS (MSA DU LANGUEDOC),Mairie,34260,Le village,,Le village 34260 CEILHES-ET-ROCOZELS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_670_,Ref_0670,,34,=34=,HEREPIAN,,France Services itinérante de HEREPIAN (MSA DU LANGUEDOC),Mairie,34600,11 place Étienne-Pascal,,11 place Étienne-Pascal 34600 HEREPIAN,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_671_,Ref_0671,,34,=34=,JONCELS,,France Services itinérante de JONCELS (MSA DU LANGUEDOC),Mairie,34650,Le village,,Le village 34650 JONCELS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_672_,Ref_0672,,34,=34=,LA TOUR-SUR-ORB,,France Services itinérante de LA TOUR-SUR-ORB (MSA DU LANGUEDOC),Mairie,34260,Place de la Mairie,,Place de la Mairie 34260 LA TOUR-SUR-ORB,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_673_,Ref_0673,,34,=34=,LAMALOU-LES-BAINS,,France Services itinérante de LAMALOU-LES-BAINS (MSA DU LANGUEDOC),Mairie,34240,3 avenue Clemenceau,,3 avenue Clemenceau 34240 LAMALOU-LES-BAINS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_674_,Ref_0674,,34,=34=,LE BOUSQUET-D'ORB,,France Services itinérante de LE BOUSQUET-D'ORB (MSA DU LANGUEDOC),Mairie,34260,Place Pierre-Masse,,Place Pierre-Masse 34260 LE BOUSQUET-D'ORB,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_675_,Ref_0675,,34,=34=,LUNAS,,France Services itinérante de LUNAS (MSA DU LANGUEDOC),Mairie,34650,1 place Mathieu Ciffre,,1 place Mathieu Ciffre 34650 LUNAS,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_676_,Ref_0676,,34,=34=,SAINT-ETIENNE-ESTRECHOUX,,France Services itinérante de SAINT-ETIENNE-ESTRECHOUX (MSA DU LANGUEDOC),Mairie,34260,1 place de la Mairie,,1 place de la Mairie 34260 SAINT-ETIENNE-ESTRECHOUX,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_677_,Ref_0677,,34,=34=,TAUSSAC-LA-BILLIERE,,France Services itinérante de TAUSSAC-LA-BILLIERE (MSA DU LANGUEDOC),Mairie,34600,Rue de la Mairie,,Rue de la Mairie 34600 TAUSSAC-LA-BILLIERE,,,,,,07 86 16 43 75,languedoc34.msa@france-services.gouv.fr,,,,,,,,,,juil-22,,Sans Rendez-Vous;Sur Rendez-Vous;Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=34=
RH_fiche_678_,Ref_0678,,9,=9=,Foix,9122,CLUB DE LOISIRS LEO LAGRANGE,,9000,16 RUE NOEL PEYREVIDAL 09000 FOIX,,16 RUE NOEL PEYREVIDAL 09000 FOIX 9000 Foix,,,,,,,,,,,,,,,,,,,,ORDM,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCN,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",SENS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,ORDM-ACCN-COMP-SENS,,,=9=
RH_fiche_679_,Ref_0679,,9,=9=,Foix,9122,ASSOCIATION POUR ADULTES ET JEUNES HANDICAPES,,9000,18 RUE DE L ESPINET 09000 FOIX,,18 RUE DE L ESPINET 09000 FOIX 9000 Foix,,,,,,,,,,,,,,,,,,,,ORDM,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",ACCN,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",COMP,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",SENS,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,"<hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ordinateur avec médiateur.rice</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Accompagnement individuel des actions uniquement numériques</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Ateliers informatiques de montée en compétences</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p><hr><p class=""has-text-weight-semibold has-text-primary has-text-primary-c mb-1"">Sensibilisation autour du numérique</p><p><ul><li><b>public : </b><br>non renseigné</li><br><li><b>infos : </b><br>non renseigné</li></ul></p>",,,,,,,ORDM-ACCN-COMP-SENS,,,=9=
